episode,wave,rewards,equity,actor_loss,critic_loss,lr,v_viol,line_ovld,power_loss,shock_pct,steps_survived,g_V,g_T,g_G,g_C,lambda_V,lambda_T,lambda_G,lambda_C,max_v_dev,n_violations,max_loading
218,1,365.0411260555148,99.5363676515344,-0.044161371886730194,0.47504520416259766,0.0001,11.488584474885844,0.0,0.0,0.0,219,0.023273248225450516,1.3853012205800042e-05,0.13684901595115662,0.31219056248664856,0.0009528355881486753,5.071122345365397e-06,0.004593693321808907,0.01100287356942819,0.59129223676577,11.488584474885844,0.8929709789415473
219,1,4.0072508507284414,74.99537086486816,-0.044161371886730194,0.47504520416259766,0.0001,37.75,0.0,0.0,0.0,4,0.15942151844501495,0.001692869933322072,0.12990687787532806,0.2135048508644104,0.0009744968655730836,5.1483758874579365e-06,0.004707262839223605,0.011243908224817386,0.6909999996423721,37.75,0.8688202202320099
220,1,442.18142121310484,99.61250804132382,-0.044161371886730194,0.47504520416259766,0.0001,11.517110266159696,0.0,0.0,0.0,263,0.022992849349975586,9.824606240727007e-05,0.13611391186714172,0.3083054721355438,0.0009744968655730834,5.148375887457937e-06,0.004707262839223606,0.011243908224817386,0.5902379137028306,11.517110266159696,0.8972040553056695
221,1,358.0602139637223,99.53845967379483,0.16372159123420715,0.5061782598495483,0.0001,17.654545454545456,0.0,0.0,0.0,220,0.029990946874022484,3.783348074648529e-05,0.13686028122901917,0.34103283286094666,0.0009744968655730835,5.148375887457937e-06,0.004707262839223605,0.011243908224817386,0.5957955818284641,17.654545454545456,0.8589449831030586
222,1,139.6606995835335,98.70980228521886,0.16372159123420715,0.5061782598495483,0.0001,14.166666666666666,0.0,0.0,0.0,78,0.029592951759696007,7.740774162812158e-05,0.1369764506816864,0.20377571880817413,0.0009960551656418887,5.19694817807123e-06,0.004819466892241943,0.011516326771733901,0.5967424993331616,14.166666666666666,0.9474575275029892
223,1,3.8031201075569525,74.99481201171875,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.15963509678840637,0.0016386430943384767,0.13911104202270508,0.23199214041233063,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.8677018880844116
224,1,15.084269796093508,89.99017333984375,0.16372159123420715,0.5061782598495483,0.0001,23.5,0.0,0.0,0.0,10,0.07833480834960938,0.000745930417906493,0.13927476108074188,0.1371653825044632,0.000996055165641889,5.196948178071231e-06,0.004819466892241943,0.011516326771733905,0.656709623336792,23.5,1.0086846113204957
225,1,3.7608533262791353,74.99453544616699,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.15951921045780182,0.0008417126373387873,0.1426132321357727,0.2123686671257019,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.8090830147266388
226,1,3.9226537691417214,74.99400329589844,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.159551203250885,0.0024038157425820827,0.1257946640253067,0.21883100271224976,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.9025915861129761
227,1,54.60809658889952,97.04907540714039,0.16372159123420715,0.5061782598495483,0.0001,14.323529411764707,0.0,0.0,0.0,34,0.03751431033015251,0.00011539274419192225,0.1388576626777649,0.264232337474823,0.0009960551656418893,5.196948178071231e-06,0.004819466892241944,0.011516326771733906,0.600117646596011,14.323529411764707,0.911626282860251
228,1,22.637305189295216,92.84579685756138,0.16372159123420715,0.5061782598495483,0.0001,19.928571428571427,0.0,0.0,0.0,14,0.061953093856573105,0.0006354636861942708,0.13750509917736053,0.12686440348625183,0.0009960551656418887,5.19694817807123e-06,0.004819466892241943,0.011516326771733903,0.6371703743934631,19.928571428571427,1.0124562680721283
229,1,3.806543720262341,74.9939079284668,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.1596151441335678,0.0008780871285125613,0.14016714692115784,0.2122780680656433,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.8182791173458099
230,1,15.265761456157303,89.98977737426758,0.16372159123420715,0.5061782598495483,0.0001,23.5,0.0,0.0,0.0,10,0.0782327950000763,0.001285339123569429,0.1382301151752472,0.13640844821929932,0.000996055165641889,5.196948178071231e-06,0.004819466892241943,0.011516326771733905,0.6574537694454193,23.5,1.0619987368583679
231,1,3.7841970763574455,74.99452781677246,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.15961527824401855,0.001866690581664443,0.14146582782268524,0.22259369492530823,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.8757958710193634
232,1,44.42397500831572,96.28666432698567,0.16372159123420715,0.5061782598495483,0.0001,19.77777777777778,0.0,0.0,0.0,27,0.046330444514751434,0.001087069045752287,0.1354425549507141,0.20359745621681213,0.0009960551656418891,5.19694817807123e-06,0.004819466892241943,0.011516326771733906,0.6204259263144599,19.77777777777778,1.0678062615571198
233,1,3.843111564853812,74.99354553222656,0.16372159123420715,0.5061782598495483,0.0001,38.25,0.0,0.0,0.0,4,0.16012103855609894,0.0025396631099283695,0.13065946102142334,0.22369560599327087,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,38.25,0.9034477770328522
234,1,3.9266166449169555,74.99455642700195,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.1595955342054367,0.002840357134118676,0.1352858543395996,0.21336549520492554,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.9126108586788177
235,1,3.8547642525817065,74.99491882324219,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.15957462787628174,0.000623940781224519,0.13024955987930298,0.2109905183315277,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.8079175055027008
236,1,15.081130910121015,89.98943481445312,0.16372159123420715,0.5061782598495483,0.0001,23.5,0.0,0.0,0.0,10,0.07826440036296844,0.0009946171194314957,0.13717862963676453,0.14440181851387024,0.000996055165641889,5.196948178071231e-06,0.004819466892241943,0.011516326771733905,0.6571619510650635,23.5,1.031611430644989
237,1,15.11834970068569,89.99003295898437,0.16372159123420715,0.5061782598495483,0.0001,23.5,0.0,0.0,0.0,10,0.0782453864812851,0.0007279604906216264,0.1384664624929428,0.1348176747560501,0.000996055165641889,5.196948178071231e-06,0.004819466892241943,0.011516326771733905,0.6567471146583557,23.5,1.0054844260215758
238,1,3.8314482387186692,74.99417495727539,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.15960568189620972,0.000428613624535501,0.13040046393871307,0.22218677401542664,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.8021256625652313
239,1,19.302774810788883,91.65642229715984,0.16372159123420715,0.5061782598495483,0.0001,21.416666666666668,0.0,0.0,0.0,12,0.06883332133293152,0.0005880798562429845,0.1349850445985794,0.12983174622058868,0.000996055165641889,5.196948178071231e-06,0.004819466892241943,0.011516326771733905,0.6449235578378042,21.416666666666668,1.0033776313066483
240,1,68.53443658684259,97.55187932456413,0.16372159123420715,0.5061782598495483,0.0001,14.048780487804878,0.0,0.0,0.0,41,0.035044848918914795,7.529215508839116e-05,0.13778799772262573,0.22685876488685608,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6044630248372148,14.048780487804878,0.9394391208160214
241,1,43.80218454939692,96.14419585007887,0.16372159123420715,0.5061782598495483,0.0001,15.73076923076923,0.0,0.0,0.0,26,0.0428631491959095,0.0010603460250422359,0.13411572575569153,0.1853315234184265,0.0009960551656418891,5.19694817807123e-06,0.004819466892241943,0.011516326771733905,0.6216730773448944,15.73076923076923,1.0428333351245294
242,1,18.952960774494358,91.65658315022786,0.16372159123420715,0.5061782598495483,0.0001,21.416666666666668,0.0,0.0,0.0,12,0.06877683848142624,0.000634994765277952,0.13643299043178558,0.13537752628326416,0.000996055165641889,5.196948178071231e-06,0.004819466892241943,0.011516326771733905,0.6452397008736929,21.416666666666668,1.0053411424160004
243,1,3.8909350552905346,74.99418830871582,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.1596471071243286,0.0012871732469648123,0.14055371284484863,0.21543174982070923,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.8425670266151428
244,1,140.14551669288988,98.82958425477494,0.16372159123420715,0.5061782598495483,0.0001,12.465116279069768,0.0,0.0,0.0,86,0.02786012925207615,0.0001439489278709516,0.136338010430336,0.3136882185935974,0.0009960551656418887,5.19694817807123e-06,0.004819466892241943,0.011516326771733903,0.596039331236551,12.465116279069768,0.9198880271856175
245,1,64.24936407414208,97.35865482531096,0.16372159123420715,0.5061782598495483,0.0001,14.289473684210526,0.0,0.0,0.0,38,0.036099426448345184,0.00011001285747624934,0.13881978392601013,0.2197113037109375,0.0009960551656418896,5.19694817807123e-06,0.004819466892241944,0.011516326771733906,0.6058130185855063,14.289473684210526,0.9404110234034689
246,1,3.838779673033857,74.99431800842285,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.15960024297237396,0.0007194523932412267,0.13474449515342712,0.21058611571788788,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.8131638765335083
247,1,3.929182074568133,74.99388313293457,0.16372159123420715,0.5061782598495483,0.0001,37.75,0.0,0.0,0.0,4,0.1595998853445053,0.002995861927047372,0.1378568559885025,0.2186603546142578,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999996423721,37.75,0.8990781009197235
248,1,9.389772691877747,85.70711844308036,0.16372159123420715,0.5061782598495483,0.0001,26.714285714285715,0.0,0.0,0.0,7,0.10054069757461548,0.0030940084252506495,0.13382527232170105,0.16746459901332855,0.0009960551656418891,5.196948178071231e-06,0.004819466892241944,0.011516326771733905,0.6909999932561602,26.714285714285715,1.2313914809908186
249,1,131.75113880556756,98.65837259928385,-0.01197182759642601,1.43071711063385,0.0001,12.666666666666666,0.0,0.0,0.0,75,0.028874509036540985,9.486146154813468e-05,0.136524498462677,0.22568432986736298,0.000996055165641889,5.196948178071231e-06,0.004819466892241944,0.011516326771733903,0.5971353395779928,12.666666666666666,0.9414614001909892
250,1,131.68031605407305,98.65837259928385,-0.01197182759642601,1.43071711063385,0.0001,12.666666666666666,0.0,0.0,0.0,75,0.028874509036540985,9.486146154813468e-05,0.13688108325004578,0.22462211549282074,0.0010434399986392405,5.6592280486559085e-06,0.0049316184747574985,0.011678307985151844,0.5971353395779928,12.666666666666666,0.9414614001909892
251,1,3.9866065028053406,74.9947624206543,-0.01197182759642601,1.43071711063385,0.0001,37.75,0.0,0.0,0.0,4,0.1594787836074829,0.0009219365892931819,0.13666711747646332,0.21470370888710022,0.0010434399986392407,5.659228048655909e-06,0.004931618474757499,0.011678307985151846,0.6909999996423721,37.75,0.836706668138504
252,1,310.68396456992156,99.44353594098773,-0.01197182759642601,1.43071711063385,0.0001,15.005494505494505,0.0,0.0,0.0,182,0.02759493887424469,0.00016529919230379164,0.13471314311027527,0.2672855257987976,0.0010434399986392405,5.659228048655909e-06,0.004931618474757498,0.011678307985151848,0.5928104392119816,15.005494505494505,0.9231263284499829
253,1,3.7946910793163218,74.99327659606934,-0.01197182759642601,1.43071711063385,0.0001,37.75,0.0,0.0,0.0,4,0.15971681475639343,0.0019806157797574997,0.1307409107685089,0.223256453871727,0.0010434399986392407,5.659228048655909e-06,0.004931618474757499,0.011678307985151846,0.6909999996423721,37.75,0.8760737180709839
254,1,14.882836096783983,89.99082794189454,-0.01197182759642601,1.43071711063385,0.0001,25.3,0.0,0.0,0.0,10,0.07976897060871124,0.0018320891540497541,0.13392695784568787,0.14804546535015106,0.0010434399986392407,5.659228048655909e-06,0.0049316184747574985,0.011678307985151846,0.675550001859665,25.3,1.1163800954818726
255,1,15.185440760527356,89.99078674316407,-0.01197182759642601,1.43071711063385,0.0001,23.5,0.0,0.0,0.0,10,0.07834134250879288,0.0007740966975688934,0.13761265575885773,0.1370469629764557,0.0010434399986392407,5.659228048655909e-06,0.0049316184747574985,0.011678307985151846,0.6564537644386291,23.5,1.0151313662528991
256,1,3.9567330070477977,74.99282836914062,-0.01197182759642601,1.43071711063385,0.0001,37.75,0.0,0.0,0.0,4,0.15960311889648438,0.0023113698698580265,0.14174742996692657,0.2187497615814209,0.0010434399986392407,5.659228048655909e-06,0.004931618474757499,0.011678307985151846,0.6909999996423721,37.75,0.8922316133975983
257,1,333.25668788932774,99.4904731098731,0.024342507123947144,0.4902229309082031,0.0001,18.44221105527638,0.0,0.0,0.0,199,0.031366243958473206,0.00013316489639692008,0.1366645246744156,0.30271515250205994,0.0010434399986392405,5.6592280486559085e-06,0.004931618474757498,0.011678307985151848,0.5923994971280122,18.44221105527638,0.8852693693122672
258,1,47.19532822578342,96.2857894897461,0.024342507123947144,0.4902229309082031,0.0001,15.185185185185185,0.0,0.0,0.0,27,0.04171271249651909,0.0006337524973787367,0.139517679810524,0.1106044128537178,0.0010717975723754233,5.820509982319397e-06,0.005042182795436036,0.0118862443046349,0.6204259263144599,15.185185185185185,1.036636021402147
259,1,123.38841467528778,98.6756982301411,0.024342507123947144,0.4902229309082031,0.0001,12.447368421052632,0.0,0.0,0.0,76,0.028564782813191414,0.00010358454164816067,0.13705995678901672,0.3218154311180115,0.0010717975723754235,5.820509982319399e-06,0.0050421827954360374,0.011886244304634898,0.5934210521610159,12.447368421052632,0.9072596501362952
260,1,325.2905945602024,99.48267263295699,0.024342507123947144,0.4902229309082031,0.0001,12.61734693877551,0.0,0.0,0.0,196,0.02514800801873207,6.908729119459167e-05,0.13710220158100128,0.32002153992652893,0.0010717975723754235,5.820509982319399e-06,0.005042182795436036,0.011886244304634894,0.5915611599172864,12.61734693877551,0.8669934400490352
261,1,12.98114643440856,88.87989637586806,0.024342507123947144,0.4902229309082031,0.0001,25.333333333333332,0.0,0.0,0.0,9,0.08483867347240448,0.003903693286702037,0.14574432373046875,0.1504761129617691,0.0010717975723754233,5.820509982319398e-06,0.005042182795436037,0.011886244304634898,0.6738333304723104,25.333333333333332,1.221424526638455
262,1,3.8106394296537545,74.99096870422363,0.024342507123947144,0.4902229309082031,0.0001,37.75,0.0,0.0,0.0,4,0.15959690511226654,0.0011044730199500918,0.14988479018211365,0.21385526657104492,0.0010717975723754233,5.820509982319398e-06,0.005042182795436037,0.011886244304634898,0.6909999996423721,37.75,0.8309476673603058
263,1,108.09379102832155,98.4038319663396,0.024342507123947144,0.4902229309082031,0.0001,12.746031746031745,0.0,0.0,0.0,63,0.030023153871297836,0.0001449318660888821,0.13509255647659302,0.21940140426158905,0.0010717975723754233,5.8205099823194005e-06,0.005042182795436039,0.011886244304634901,0.5945396820704142,12.746031746031745,0.9402264668827965
264,1,25.237099059538156,93.32265930175781,0.024342507123947144,0.4902229309082031,0.0001,19.333333333333332,0.0,0.0,0.0,15,0.05926046520471573,0.0004472104774322361,0.13833452761173248,0.11985691636800766,0.0010717975723754237,5.8205099823194e-06,0.0050421827954360374,0.011886244304634894,0.6335480570793152,19.333333333333332,0.9976417978604635
265,1,15.025986182709833,89.98977127075196,0.024342507123947144,0.4902229309082031,0.0001,22.3,0.0,0.0,0.0,10,0.07673480361700058,0.0020861495286226273,0.13731494545936584,0.14578227698802948,0.0010717975723754235,5.820509982319398e-06,0.005042182795436037,0.011886244304634896,0.675550001859665,22.3,1.176370906829834
266,1,3.7608076509571227,74.99316596984863,0.024342507123947144,0.4902229309082031,0.0001,37.75,0.0,0.0,0.0,4,0.15960688889026642,0.0011303487699478865,0.1317669153213501,0.22402003407478333,0.0010717975723754233,5.820509982319398e-06,0.005042182795436037,0.011886244304634898,0.6909999996423721,37.75,0.8323814570903778
267,1,9.421272740262337,85.70765468052456,0.024342507123947144,0.4902229309082031,0.0001,28.428571428571427,0.0,0.0,0.0,7,0.10199649631977081,0.004604678601026535,0.13641920685768127,0.1695357710123062,0.0010717975723754233,5.820509982319398e-06,0.005042182795436037,0.0118862443046349,0.6909999932561602,28.428571428571427,1.3352920157568795
268,1,13.180383802898074,88.87958272298177,0.024342507123947144,0.4902229309082031,0.0001,23.444444444444443,0.0,0.0,0.0,9,0.08294998854398727,0.0025618774816393852,0.13218075037002563,0.14544610679149628,0.0010717975723754233,5.820509982319398e-06,0.005042182795436037,0.011886244304634898,0.6795555551846822,23.444444444444443,1.2175283299552069
